4
5

0.0125, 0.025, 0.1, 0.5, 
405121.9467718823, 462387.11376074, 320727.08279406617, 311449.6171938142, 
354227.17949089524, 576664.3329874782, 547257.8707899022, 753744.4796558717, 
347489.5974811929, 639292.7001088694, 441363.6069183498, 335827.2840591213, 
339646.0694970488, 271829.03608279716, 489923.9382725408, 856527.5389572206, 
607391.1792477544, 517174.9801631221, 598952.258571879, 646905.7490544117, 

3.5766378537045207e9, 8.941594634261302e8, 5.5884966464133136e7, 2.235398658565326e6, 
3.592123177885982e9, 8.980307944714955e8, 5.612692465446847e7, 2.2450769861787395e6, 
3.5991636202805696e9, 8.997909050701424e8, 5.62369315668839e7, 2.2494772626753566e6, 
3.5969877120274377e9, 8.992469280068594e8, 5.6202933000428714e7, 2.248117320017149e6, 
3.6051070723010283e9, 9.012767680752571e8, 5.632979800470357e7, 2.253191920188143e6, 
