4
5

0.0125, 0.025, 0.1, 0.5, 
21465.35346934783, 20976.956352493555, 23807.329560389528, 20238.377235688808, 
23120.46517265871, 22279.096413661886, 22042.240291405324, 21130.485129445253, 
21668.625484359498, 21069.246525111586, 21042.85517290938, 20380.32569464574, 
49063.892760212024, 49431.29528917191, 61524.584213790855, 183603.5062150313, 
99644.62674078038, 105400.38908945459, 104033.0977517814, 100111.40956100465, 

1.2118797294096866e9, 3.0296993235242164e8, 1.8935620772026353e7, 757424.8308810543, 
1.1973420774593406e9, 2.9933551936483514e8, 1.8708469960302196e7, 748338.7984120881, 
1.2158720668828025e9, 3.039680167207006e8, 1.899800104504379e7, 759920.0418017517, 
1.209818049883446e9, 3.024545124708615e8, 1.8903407029428843e7, 756136.2811771539, 
1.2010997229425783e9, 3.002749307356446e8, 1.8767183170977786e7, 750687.3268391116, 
